Bottle of Messages,,,faint,illusion,,,,,,,,,3,none,1,"Craft Wondrous Item, magic mouth",150,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,0,faint,1,300,150,,,NULL,2191,0,0,1,0
Bottle of Shadows,,,faint,conjuration,,,,,,,,,5,none,-,"Craft Wondrous Item, animate dead",3500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,1,0,0,0,0,0,faint,0,7000,3500,,,NULL,2192,0,0,0,0
Bottled Misfortune,,,moderate,necromancy,,,,,,,,,10,none,1,"Brew Potion, Craft Wondrous Item, creator must be a witch with the poison steep hex (Ultimate Magic)",250,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,1,0,moderate,1,500,250,,,NULL,2193,0,0,0,0
Bottled Yeti Fur,,,faint,abjuration,,,,,,,,,3,none,-,"Craft Wondrous Item, barkskin, resist energy",400,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,1,0,0,0,0,0,0,faint,0,800,400,,,NULL,2194,0,0,0,0
Boundary Chalk,,,moderate,evocation,,,,,,,,,10,none,-,"Craft Wondrous Item, wall of force",5000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,0,10000,5000,,,NULL,2195,0,0,0,0
Bowl of Conjuring Water Elementals,,,moderate,conjuration,,,,,,,,,11,none,3,"Craft Wondrous Item, summon monster V, summon monster VI",45000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,1,0,0,0,0,0,moderate,3,90000,45000,,,NULL,2196,0,0,0,0
Brazier of Conjuring Fire Elementals,,,moderate,conjuration,,,,,,,,,11,none,5,"Craft Wondrous Item, summon monster V, summon monster VI",45000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,1,0,0,0,0,0,moderate,5,90000,45000,,,NULL,2197,0,0,0,0
Broom of Flying,,,moderate,transmutation,,,,,,,,,9,none,3,"Craft Wondrous Item, overland flight, permanency",8500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,moderate,3,17000,8500,,,NULL,2198,0,0,0,0
Campfire Bead,,,faint,evocation,,,,,,,,,1,none,-,"Craft Wondrous Item, produce flame",360,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,1,0,0,faint,0,720,360,,,NULL,2199,0,0,0,0
Candle of Clean Air,,,moderate,abjuration,,,,,,,,,10,none,-,"Craft Wondrous Item, wind wall",3750,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,1,0,0,0,0,0,0,moderate,0,7500,3750,,,NULL,2200,0,0,0,0
Candle of Invocation,,,strong,conjuration,,,,,,,,,17,none,0.5,"Craft Wondrous Item, gate, creator must be same alignment as candle created",4200,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,1,0,0,0,0,0,strong,0.5,8400,4200,,,NULL,2201,0,0,0,0
Candle of Truth,,,faint,enchantment,,,,,,,,,3,none,0.5,"Craft Wondrous Item, zone of truth",1250,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,1,0,0,0,faint,0.5,2500,1250,,,NULL,2202,0,0,0,0
Cape of Bravado,,,faint,enchantment,,,,,,,,,2,none,1,"Craft Wondrous Item, compel hostility (Ultimate Combat), creator must have 5 ranks in the Bluff skill",3500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,1,0,0,0,faint,1,7000,3500,,,NULL,2203,0,0,0,0
Carpet of Flying 5-ft.-by-5-ft.,,,moderate,transmutation,,,,,,,,,10,none,8,"Craft Wondrous Item, overland flight",10000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,moderate,8,20000,10000,,,NULL,2204,0,0,0,0
Carpet of Flying 5-ft.-by-10-ft.,,,moderate,transmutation,,,,,,,,,10,none,10,"Craft Wondrous Item, overland flight",17500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,moderate,10,35000,17500,,,NULL,2205,0,0,0,0
Carpet of Flying 10-ft.-by-10-ft.,,,moderate,transmutation,,,,,,,,,10,none,15,"Craft Wondrous Item, overland flight",30000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,moderate,15,60000,30000,,,NULL,2206,0,0,0,0
Cauldron of Brewing,,,faint,transmutation,,,,,,,,,5,none,5,"Craft Wondrous Item, creator must be trained in Craft (Alchemy)",1500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,5,3000,1500,,,NULL,2207,0,0,0,0
Cauldron of Flying,,,moderate,transmutation,,,,,,,,,10,none,100,"Craft Wondrous Item, overland flight",20000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,moderate,100,40000,20000,,,NULL,2208,0,0,0,0
Cauldron of Plenty,,,strong,conjuration,,,,,,,,,12,none,25,"Craft Wondrous Item, create food and water, heroes' feast",7500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,1,0,0,0,0,0,strong,25,15000,7500,,,NULL,2209,0,0,0,0
Cauldron of Resurrection,,,strong,conjuration,,,,,,,,,13,none,35,"Craft Wondrous Item, resurrection",16500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,1,0,0,0,0,0,strong,35,33000,16500,,,NULL,2210,0,0,0,0
Cauldron of Seeing,,,moderate,divination,,,,,,,,,10,none,5,"Craft Wondrous Item, scrying",21000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,1,0,0,0,0,moderate,5,42000,21000,,,NULL,2211,0,0,0,0
Cauldron of The Dead,,,faint,transmutation,,,,,,,,,5,none,35,"Craft Wondrous Item, animate dead",15000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,35,30000,15000,,,NULL,2212,0,0,0,0
Cautionary Creance,,,faint,transmutation,,,,,,,,,1,none,2,"Craft Wondrous Item, Reach Spell (Advanced Player's Guide), feather fall",2000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,2,4000,2000,,,NULL,2213,0,0,0,0
Censer of Conjuring Air Elementals,,,moderate,conjuration,,,,,,,,,13,none,1,"Craft Wondrous Item, summon monster V, summon monster VII",45000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,1,0,0,0,0,0,moderate,1,90000,45000,,,NULL,2214,0,0,0,0
Chalice of Poison Weeping,,,moderate,conjuration,,,,,,,,,7,none,1,"Craft Wondrous Item, fabricate, neutralize poison",4000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,1,0,0,0,0,0,moderate,1,8000,4000,,,NULL,2215,0,0,0,0
Chaos Emerald,,,strong,abjuration,,,,,,,,,19,none,1,"Craft Wondrous Item, chaos hammer, entropic shield, lesser confusion, magic circle against law, creator must be chaotic",12500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,1,0,0,0,0,0,0,strong,1,25000,12500,,,NULL,2216,0,0,0,0
Chime of Interruption,,,moderate,evocation,,,,,,,,,7,none,1,"Craft Wondrous Item, shout",8400,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,1,16800,8400,,,NULL,2217,0,0,0,0
Chime of Opening,,,moderate,transmutation,,,,,,,,,11,none,1,"Craft Wondrous Item, knock",1500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,moderate,1,3000,1500,,,NULL,2218,0,0,0,0
Chime of Resounding Silence,,,moderate,evocation,,,,,,,,,7,none,1,"Craft Wondrous Item, shout, silence",5000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,1,10000,5000,,,NULL,2219,0,0,0,0
Clamor Box,,,moderate,illusion,,,,,,,,,10,none,2,"Craft Wondrous Item, ghost sound",1000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,0,moderate,2,2000,1000,,,NULL,2220,0,0,1,0
Coin of The Untrodden Road,,,moderate,transmutation,,,,,,,,,6,none,-,"Craft Wondrous Item, alter self",3000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,moderate,0,6000,3000,,,NULL,2221,0,0,0,0
Concealing Pocket,,,faint,illusion,,,,,,,,,3,none,-,"Craft Wondrous Item, magic aura",500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,0,faint,0,1000,500,,,NULL,2222,0,0,1,0
Construct Channel Brick,,,moderate,transmutation,,,,,,,,,7,none,1,"Craft Wondrous Item, make whole",5000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,moderate,1,10000,5000,,,NULL,2223,0,0,0,0
Crystal Ball,,,moderate,divination,,,,,,,,,10,none,7,"Craft Wondrous Item, scrying",21000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,1,0,0,0,0,moderate,7,42000,21000,,,NULL,2224,0,0,0,0
Crystal Ball (see invisibility),,,moderate,divination,,,,,,,,,10,none,7,"Craft Wondrous Item, scrying, see invisibility",25000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,1,0,0,0,0,moderate,7,50000,25000,,,NULL,2225,0,0,0,0
Crystal Ball (detect thoughts),,,moderate,divination,,,,,,,,,10,none,7,"Craft Wondrous Item, scrying, detect thoughts",25500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,1,0,0,0,0,moderate,7,51000,25500,,,NULL,2226,0,0,0,0
Crystal Ball (telepathy),,,moderate,divination,,,,,,,,,10,none,7,"Craft Wondrous Item, scrying, telepathy",35000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,1,0,0,0,0,moderate,7,70000,35000,,,NULL,2227,0,0,0,0
Crystal Ball (true seeing),,,moderate,divination,,,,,,,,,10,none,7,"Craft Wondrous Item, scrying, true seeing",40000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,1,0,0,0,0,moderate,7,80000,40000,,,NULL,2228,0,0,0,0
Cube of Force,,,moderate,evocation,,,,,,,,,10,none,0.5,"Craft Wondrous Item, wall of force",31000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,0.5,62000,31000,,,NULL,2229,0,0,0,0
Cube of Frost Resistance,,,faint,abjuration,,,,,,,,,5,none,2,"Craft Wondrous Item, protection from energy",13500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,1,0,0,0,0,0,0,faint,2,27000,13500,,,NULL,2230,0,0,0,0
Cubic Gate,,,strong,conjuration,,,,,,,,,13,none,2,"Craft Wondrous Item, plane shift",82000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,1,0,0,0,0,0,strong,2,164000,82000,,,NULL,2231,0,0,0,0
Darkskull,,,moderate,evocation,,,,,,[evil],,,9,none,5,"Craft Wondrous Item, unhallow, creator must be evil",30000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,5,60000,30000,,,NULL,2232,0,0,0,0
Decanter of Endless Water,,,moderate,transmutation,,,,,,,,,9,none,2,"Craft Wondrous Item, control water",4500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,moderate,2,9000,4500,,,NULL,2233,0,0,0,0
Deck of Illusions,,,moderate,illusion,,,,,,,,,6,none,0.5,"Craft Wondrous Item, major image",4050,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,0,moderate,0.5,8100,4050,,,NULL,2234,0,0,1,0
Defoliant Polish,,,faint,transmutation,,,,,,,,,5,none,-,"Craft Wondrous Item, diminish plants",400,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,0,800,400,,,NULL,2235,0,0,0,0
Doomharp,,,faint,necromancy,,,,,,,,,4,none,5,"Craft Wondrous Item, cause fear",5000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,1,0,faint,5,10000,5000,,,NULL,2236,0,0,0,0
Dowsing Syrup,,,moderate,divination,,,,,,,,,11,none,0.5,"Craft Wondrous Item, find the path, locate creature, locate object",500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,1,0,0,0,0,moderate,0.5,1000,500,,,NULL,2237,0,0,0,0
Dragonbone Divination Sticks,,,faint,divination,,,,,,,,,5,none,1,"Craft Wondrous Item, augury, guidance",3200,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,1,0,0,0,0,faint,1,6400,3200,,,NULL,2238,0,0,0,0
Drinking Horn of Bottomless Valor,,,moderate,enchantment,,,,,,,,,10,none,2,"Craft Wondrous Item, aid, enlarge person, heroism",12000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,1,0,0,0,moderate,2,24000,12000,,,NULL,2239,0,0,0,0
Drum of Advance And Retreat,,,faint,transmutation,,,,,,,,,1,none,5,"Craft Wondrous Item, expeditious retreat",5000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,5,10000,5000,,,NULL,2240,0,0,0,0
Drums of Haste,,,faint,transmutation,,,,,,,,,5,none,5,"Craft Wondrous Item, haste",22500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,5,45000,22500,,,NULL,2241,0,0,0,0
Drums of Panic,,,moderate,necromancy,,,,,,,,,7,none,10,"Craft Wondrous Item, fear",15000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,1,0,moderate,10,30000,15000,,,NULL,2242,0,0,0,0
Dry Load Powder Horn,,,faint,conjuration,,,,,,,,,3,none,1,"Craft Wondrous Item, air bubble (Ultimate Combat)",1000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,1,0,0,0,0,0,faint,1,2000,1000,,,NULL,2243,0,0,0,0
Dust of Acid Consumption,,,moderate,transmutation,,,,,,,,,10,none,-,"Craft Wondrous Item, control water, disintegrate",800,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,moderate,0,1600,800,,,NULL,2244,0,0,0,0
Dust of Appearance,,,faint,conjuration,,,,,,,,,5,none,-,"Craft Wondrous Item, glitterdust",900,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,1,0,0,0,0,0,faint,0,1800,900,,,NULL,2245,0,0,0,0
Dust of Darkness,,,faint,evocation,,,,,,,,,3,none,-,"Craft Wondrous Item, darkness",300,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,1,0,0,faint,0,600,300,,,NULL,2246,0,0,0,0
Dust of Disappearance,,,moderate,illusion,,,,,,,,,7,none,-,"Craft Wondrous Item, greater invisibility",1750,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,0,moderate,0,3500,1750,,,NULL,2247,0,0,1,0
Dust of Dryness,,,moderate,transmutation,,,,,,,,,11,none,-,"Craft Wondrous Item, control water",425,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,moderate,0,850,425,,,NULL,2248,0,0,0,0
Dust of Emulation,,,faint,illusion,,,,,,,,,1,none,-,"Craft Wondrous Item, disguise self",400,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,0,faint,0,800,400,,,NULL,2249,0,0,1,0
Dust of Illusion,,,moderate,illusion,,,,,,,,,6,none,-,"Craft Wondrous Item, disguise self",600,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,0,moderate,0,1200,600,,,NULL,2250,0,0,1,0
Dust of Tracelessness,,,faint,transmutation,,,,,,,,,3,none,-,"Craft Wondrous Item, pass without trace",125,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,0,250,125,,,NULL,2251,0,0,0,0
Dust of Weighty Burdens,,,faint,transmutation,,,,,,,,,5,none,3,"Craft Wondrous Item, slow, stone shape",1800,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,3,3600,1800,,,NULL,2252,0,0,0,0
Efficient Quiver,,,moderate,conjuration,,,,,,,,,9,none,2,"Craft Wondrous Item, secret chest",900,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,1,0,0,0,0,0,moderate,2,1800,900,,,NULL,2253,0,0,0,0
Efreeti Bottle,,,strong,conjuration,,,,,,,,,14,none,1,"Craft Wondrous Item, planar binding",72500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,1,0,0,0,0,0,strong,1,145000,72500,,,NULL,2254,0,0,0,0
Elemental Gem,,,moderate,conjuration,,,,,,,,,11,none,-,"Craft Wondrous Item, summon monster V or summon nature's ally V",1125,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,1,0,0,0,0,0,moderate,0,2250,1125,,,NULL,2255,0,0,0,0
Elixir of Dragon Breath,,,moderate,evocation,,,,,,,,,7,none,-,"Craft Wondrous Item, dragon's breath (Advanced Player's Guide)",700,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,0,1400,700,,,NULL,2256,0,0,0,0
Elixir of Fire Breath,,,moderate,evocation,,,,,,,,,11,none,-,"Craft Wondrous Item, scorching ray",550,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,0,1100,550,,,NULL,2257,0,0,0,0
Elixir of Hiding,,,faint,illusion,,,,,,,,,5,none,-,"Craft Wondrous Item, invisibility",125,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,0,faint,0,250,125,,,NULL,2258,0,0,1,0
Elixir of Love,,,faint,enchantment,,,,,,,,,4,none,-,"Craft Wondrous Item, charm person",75,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,1,0,0,0,faint,0,150,75,,,NULL,2259,0,0,0,0
Elixir of Swimming,,,faint,transmutation,,,,,,,,,2,none,-,"Craft Wondrous Item, creator must have 5 ranks in the Swim skill",125,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,0,250,125,,,NULL,2260,0,0,0,0
Elixir of Truth,,,faint,enchantment,,,,,,,,,5,none,-,"Craft Wondrous Item, zone of truth",250,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,1,0,0,0,faint,0,500,250,,,NULL,2261,0,0,0,0
Elixir of Tumbling,,,faint,transmutation,,,,,,,,,5,none,-,"Craft Wondrous Item, cat's grace",125,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,0,250,125,,,NULL,2262,0,0,0,0
Elixir of Vision,,,faint,divination,,,,,,,,,2,none,-,"Craft Wondrous Item, true seeing",125,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,1,0,0,0,0,faint,0,250,125,,,NULL,2263,0,0,0,0
Embalming Thread,,,moderate,transmutation,,,,,,,,,7,none,-,"Craft Wondrous Item, gentle repose, stoneskin",5000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,moderate,0,10000,5000,,,NULL,2264,0,0,0,0
Enmity Fetish,,,faint,transmutation,,,,,,,,,5,none,1,"Craft Wondrous Item, instant enemy (Advanced Player's Guide), creator must have the favored enemy class feature",20000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,1,40000,20000,,,NULL,2265,0,0,0,0
Escape Ladder,,,moderate,transmutation,,,,,,,,,7,none,1,"Craft Wondrous Item, animate rope, dimension door, rope trick",2000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,moderate,1,4000,2000,,,NULL,2266,0,0,0,0
Eversmoking Bottle,,,faint,transmutation,,,,,,,,,3,none,1,"Craft Wondrous Item, pyrotechnics",2700,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,1,5400,2700,,,NULL,2267,0,0,0,0
Exorcist's Aspergillum,,,moderate,divination,,,,,,,,,7,none,1,"Craft Wondrous Item, Ectoplasmic Spell (Advanced Player's Guide), detect undead, creator must be an inquisitor",4000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,1,0,0,0,0,moderate,1,8000,4000,,,NULL,2268,0,0,0,0
Eye of The Void,,,moderate,necromancy,,,,,,,,,9,none,1,"Craft Wondrous Item, fear",5000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,1,0,moderate,1,10000,5000,,,NULL,2269,0,0,0,0
Far-reaching Sight,,,faint,divination,,,,,,,,,3,none,1,"Craft Wondrous Item, true strike",2000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,1,0,0,0,0,faint,1,4000,2000,,,NULL,2270,0,0,0,0
Figurines of Wondrous Power (slate Spider),,,Moderate,transmutation,,,,,,,,,11,none,1,"Craft Wondrous Item, animate objects",5000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,none,1,10000,5000,,,NULL,2271,0,0,0,0
Flying Ointment,,,moderate,transmutation,,,,,,,,,9,none,-,"Craft Wondrous Item, overland flight",1125,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,moderate,0,2250,1125,,,NULL,2272,0,0,0,0
Folding Boat,,,moderate,transmutation,,,,,,,,,6,none,4,"Craft Wondrous Item, fabricate, creator must have 2 ranks in Craft (ships)",3600,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,moderate,4,7200,3600,,,NULL,2273,0,0,0,0
Formula Alembic,,,faint,divination,,,,,,,,,3,none,2,"Brew Potion, Craft Wondrous Item, identify, creator must be an alchemist",100,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,1,0,0,0,0,faint,2,200,100,,,NULL,2274,0,0,0,0
Gem of Brightness,,,moderate,evocation,,,,,,,,,6,none,-,"Craft Wondrous Item, daylight",6500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,0,13000,6500,,,NULL,2275,0,0,0,0
Gem of Seeing,,,moderate,divination,,,,,,,,,10,none,-,"Craft Wondrous Item, true seeing",37500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,1,0,0,0,0,moderate,0,75000,37500,,,NULL,2276,0,0,0,0
Goblin Fire Drum,,,faint,transmutation,,,,,,,,,3,none,1,"Craft Wondrous Item, pyrotechnics, spark (Advanced Player's Guide)",1000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,1,2000,1000,,,NULL,2277,0,0,0,0
"Goblin Fire Drum, Greater",,,faint,transmutation,,,,,,,,,3,none,1,"Craft Wondrous Item, pyrotechnics, spark (Advanced Player's Guide)",2250,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,1,4500,2250,,,NULL,2278,0,0,0,0
Goblin Skull Bomb,,,moderate,evocation,,,,,,,,,6,none,1,"Craft Wondrous Item, flaming sphere",600,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,1,1200,600,,,NULL,2279,0,0,0,0
Grave Salt,,,faint,evocation,,,,,,,,,5,none,5,"Craft Wondrous Item, consecrate",550,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,1,0,0,faint,5,1100,550,,,NULL,2280,0,0,0,0
Grim Lantern,,,faint,evocation,,,,,,,,,5,none,2,"Craft Wondrous Item, burning hands, creator cannot be good",2900,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,1,0,0,faint,2,5800,2900,,,NULL,2281,0,0,0,0
Handy Haversack,,,moderate,conjuration,,,,,,,,,9,none,5,"Craft Wondrous Item, secret chest",1000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,1,0,0,0,0,0,moderate,5,2000,1000,,,NULL,2282,0,0,0,0
Harp of Charming,,,faint,enchantment,,,,,,,,,5,none,5,"Craft Wondrous Item, suggestion",3750,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,1,0,0,0,faint,5,7500,3750,,,NULL,2283,0,0,0,0
Harp of Contagion,,,moderate,necromancy,,,,,,,,,7,none,5,"Craft Wondrous Item, poison, resistance",6500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,1,0,moderate,5,13000,6500,,,NULL,2284,0,0,0,0
Harp of Shattering,,,faint,evocation,,,,,,,,,3,none,5,"Craft Wondrous Item, break (Advanced Player's Guide), shatter",4000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,1,0,0,faint,5,8000,4000,,,NULL,2285,0,0,0,0
Hexing Doll,,,faint,enchantment,,,,,,,,,5,none,1,"Craft Wondrous Item, bestow curse",1250,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,1,0,0,0,faint,1,2500,1250,,,NULL,2286,0,0,0,0
Horn of Antagonism,,,faint,enchantment,,,,,,,,,3,none,4,"Craft Wondrous Item, daze monster",10000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,1,0,0,0,faint,4,20000,10000,,,NULL,2287,0,0,0,0
Horn of Battle Clarity,,,faint,enchantment,,,,,,,,,5,none,2,"Craft Wondrous Item, rage",3000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,1,0,0,0,faint,2,6000,3000,,,NULL,2288,0,0,0,0
Horn of Blasting,,,moderate,evocation,,,,,,,,,7,none,1,"Craft Wondrous Item, shout",10000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,1,20000,10000,,,NULL,2289,0,0,0,0
"Horn of Blasting, Greater",,,strong,evocation,,,,,,,,,16,none,1,"Craft Wondrous Item, greater shout",35000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,1,0,0,strong,1,70000,35000,,,NULL,2290,0,0,0,0
Horn of Fog,,,faint,conjuration,,,,,,,,,3,none,1,"Craft Wondrous Item, obscuring mist",1000,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,1,0,0,0,0,0,faint,1,2000,1000,,,NULL,2291,0,0,0,0
Horn of Goodness/evil,,,moderate,abjuration,,,,,,,,,6,none,1,"Craft Wondrous Item, magic circle against evil, magic circle against good",3250,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,1,0,0,0,0,0,0,moderate,1,6500,3250,,,NULL,2292,0,0,0,0
Horn of Judgment,,,moderate,transmutation,,,,,,,,,9,none,1,"Craft Wondrous Item, ghostbane dirge",7500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,0,0,0,1,moderate,1,15000,7500,,,NULL,2293,0,0,0,0
Horn of The Huntmaster,,,moderate,enchantment,,,,,,,,,11,none,5,"Craft Wondrous Item, greater heroism",2500,Wondrous Item,Ultimate Equipment,,,,,,,,,,,0,0,0,0,0,1,0,0,0,moderate,5,5000,2500,,,NULL,2294,0,0,0,0
